Day,Susceptible,Exposed,Infected,Recovered,Vaccinated,Willingness
0.0,999400.0,100.0,500.0,0.0,0.0,0.4
1.0,998508.7489598329,259.69061536061633,487.42955345853125,49.109526164350186,695.0213451834936,0.29786545457006486
2.0,997806.3253353023,391.1806275062163,503.56430694716147,98.44008942046713,1200.489640823838,0.21156780958210275
3.0,997246.2233830788,509.0012263330171,541.5545637939525,150.54973175560374,1552.6710950386012,0.14433579302577737
4.0,996783.4458956345,622.4630474202158,597.8910139851919,207.3762324322733,1788.8238105278265,0.09532125427345473
5.0,996377.6000857867,738.6160522136288,670.6979441002416,270.6522096323671,1942.4337082670604,0.06147806472416013
6.0,995994.6047976159,863.0264570221086,759.3087082530443,342.02259662297297,2041.0374404859456,0.03885090347071646
7.0,995610.3801043665,999.7561232134931,864.3268851389132,423.05917795513363,2102.477709325929,0.024259173025261718
8.0,995204.0055990291,1152.7468166593023,986.8635592261653,515.4677294397815,2140.916295645651,0.014929319543197747
9.0,994760.3457815595,1325.5831245449604,1128.7313030224898,621.0758508056664,2164.2639400674016,0.009140522290452344
10.0,994265.2479056823,1522.0171361045007,1292.2116476727927,741.931648329599,2178.5916622108807,0.006088077268297033
11.0,993700.9247417459,1745.9794181204547,1480.1181372641342,880.3315241061449,2192.646178763428,0.008179338349973031
12.0,993052.1120300455,2001.8081659254913,1695.7640238836848,1038.891090199028,2211.42468994642,0.010837486157754456
13.0,992305.9807723733,2294.245996196446,1943.0153000553503,1220.5612421633,2236.196689211727,0.014268142453304936
14.0,991447.7023980629,2628.527994262078,2226.3901898408317,1428.6990624918478,2268.6803553424907,0.01866711784327567
15.0,990460.0239324413,3010.7459526555804,2551.0212639134124,1667.1908482134832,2311.0180027764,0.024263262439985705
16.0,989323.2434032558,3447.846599660407,2922.669741241582,1940.457163153556,2365.783092688805,0.03131880563841495
17.0,988014.8747447839,3947.465881630024,3348.0331607236903,2253.514084406273,2436.11212845638,0.04013846989774389
18.0,986509.1068623882,4518.261744271993,3834.7484321527127,2612.1079797673483,2525.7749814199824,0.05106298382787045
19.0,984776.5143350012,5170.036427994927,4391.452500454505,3022.7954771801897,2639.2012593693444,0.06446075087917763
20.0,982782.7271099773,5913.816487142701,5027.945059494743,3493.0562645925916,2782.455078792806,0.0794812285391458
21.0,980560.5733249297,6762.019579971869,5755.319959242756,4031.412203128147,2890.6749327276657,0.03316001625095212
22.0,978104.7853201417,7728.716790470144,6586.13869308062,4647.566644783402,2932.7925515243396,0.012855593972103885
23.0,975334.3733142107,8829.577682875446,7534.599939708984,5352.559438419299,2948.8896247857865,0.004919993878699305
24.0,972187.3703882869,10081.98052425128,8616.696213065374,6158.938931347305,2955.013943049433,0.0018656297085135679
25.0,968606.202450621,11505.142909540731,9850.381984170283,7080.949202144058,2957.323453524207,0.0007111797081884344
26.0,964531.2854473741,13120.212781299804,11255.746374816088,8134.735303154343,2958.0200933559263,0.00013134551449774226
27.0,959897.807352758,14950.307531584984,12855.182159809878,9338.564834656287,2958.138121191129,2.1983451595011548e-05
28.0,954634.7448064997,17020.490745188577,14673.54012021065,10713.066451577066,2958.157876524239,3.5559536168122155e-06
29.0,948664.4324533952,19357.667360797524,16738.2568140679,12281.482363329866,2958.161008409794,6.139776571016118e-07
30.0,941902.1005664848,21990.365824560668,19079.44211172667,14069.930270285677,2958.161226942415,4.1125779223581607e-07
31.0,934255.8603309229,24948.408116763403,21729.88816813776,16107.68132617618,2958.162057999955,-3.901433213211538e-07
32.0,925627.1215791035,28262.259640996606,24725.061523642627,18427.396189816962,2958.161066440483,5.74825843387044e-07
33.0,915911.0682242803,31962.542128293884,28102.776910764747,21065.449852002996,2958.1628846583503,-1.223555157272705e-06
34.0,904998.1473084654,36078.49872288976,31903.153911431407,24062.03999471369,2958.1600624998878,1.5880517239901351e-06
35.0,892775.2754855256,40637.37922080596,36167.641450386865,27461.541383364023,2958.1624599176544,-8.250511243799149e-07
36.0,879128.6435024363,45661.984702655594,40938.75696713576,31312.454547126676,2958.1602806458145,1.4045860600403877e-06
37.0,863946.3866454707,51169.27509200008,46258.5898836522,35667.58616529047,2958.162213586615,-5.911750982665888e-07
38.0,847122.8792540344,57167.30200608276,52167.83329556741,40583.8245065109,2958.1609378046423,7.50795348886447e-07
39.0,828562.9888002176,63653.20181139008,58703.599001716044,46122.048280514435,2958.162106161985,-4.980482161526249e-07
40.0,808188.2764083683,70609.25140140009,65897.80849200087,52346.502852601894,2958.160845629005,9.598705749919811e-07
41.0,785942.4751724446,78000.93422921703,73774.06628035907,59324.36233156833,2958.1619864111412,5.359140883210477e-07
42.0,761799.0576863703,85772.93817367844,82345.28367939059,67124.55796236765,2958.1624981931473,3.493459847019294e-07
