Day,Susceptible,Exposed,Infected,Recovered,Vaccinated,Willingness
0.0,999400.0,100.0,500.0,0.0,0.0,0.4
1.0,998524.9973973429,259.6912726762511,487.4298422231979,49.10947170368937,678.7720160539686,0.28252100854303996
2.0,997862.9861461294,391.18789120908866,503.56508326535794,98.44011228978546,1143.8207671064335,0.18762014804774765
3.0,997353.3247128885,508.97269149833676,541.5878427749731,150.5429471544699,1445.5718056838605,0.11851045077561212
4.0,996940.1904647131,622.4566190294128,597.9327958426956,207.36962157436076,1632.0504988404093,0.07210889967256644
5.0,996575.9452972292,738.7582088281421,670.6861081424686,270.6621029438048,1743.9482828563673,0.04275332953991189
6.0,996225.7071734037,863.17625241274,759.3414551434162,342.0294121171568,1809.7457069230654,0.024856020654591266
7.0,995864.8346832737,999.9952053533397,864.3753550072901,423.07462818415587,1847.720128181611,0.014248216901304313
8.0,995475.1564933219,1153.0446898389596,986.9657199751425,515.4882762002334,1869.3448206638466,0.008084947975099288
9.0,995042.4666017119,1325.9882689485978,1128.8857573615087,621.1106329672629,1881.5487390107373,0.004549662010676279
10.0,994554.630701998,1522.5451645072728,1292.438672243682,741.9856066396793,1888.3998546113344,0.0025465246378163437
11.0,993995.6165811558,1746.6575242610743,1480.4380395892204,880.4127159471243,1896.8751390467273,0.006747875337064933
12.0,993342.3520354074,2002.6261569758244,1696.211592084249,1038.9984655308708,1919.8117500015583,0.018144510105771137
13.0,992559.912391483,2295.2176327316297,1943.6322582458372,1220.7092965230727,1980.5284210163672,0.04756716391581753
14.0,991579.0624517966,2629.744650370189,2227.163814923915,1428.9282422349704,2135.1008406742353,0.11795552862349165
15.0,990268.4366086035,3012.114969369824,2551.912621335521,1667.5152056344937,2500.0205950566524,0.2647558205036705
16.0,988448.4893084829,3448.8304743765716,2923.681908099391,1940.8778782761528,3238.1204307649678,0.4896991176516051
17.0,986014.3527430271,3947.004298510901,3349.01817081474,2254.0365494265484,4435.588238220644,0.716596917724025
18.0,983025.541128029,4514.56863784585,3835.2752801022893,2612.7104569153494,6011.9044971074845,0.8696356610246705
19.0,979621.723063216,5160.497467130962,4390.709026503775,3023.396097273476,7803.674345875694,0.9453889271833292
20.0,975897.128024438,5894.951255507043,5024.616567033113,3493.466707045345,9689.837445976334,0.9817412414296508
21.0,971895.777444212,6729.345971977036,5747.462555240135,4031.2826675157844,11596.131361055017,0.9739646951295283
22.0,967633.8239175611,7676.446113830622,6571.017121768506,4646.315604936048,13472.397241903622,0.9597296657749723
23.0,963085.9279298212,8750.392123771788,7508.495018310588,5349.281810941372,15305.903117154923,0.9380000316459816
24.0,958227.27520554,9966.806480710648,8574.681932404268,6152.302486572987,17078.933894771984,0.905444271493212
25.0,953035.7427593151,11342.862574996394,9786.082278847683,7069.056523637975,18766.255863202732,0.8444571201748088
26.0,947830.525138295,12897.872369748911,11161.079018129014,8114.969248936994,19995.554224890006,0.40661330265906453
27.0,942920.3646893101,14655.100376078046,12720.353950843088,9307.411817784496,20396.769165984202,0.07996254906657295
28.0,937744.5328820287,16639.502692191356,14487.275060768798,10665.95869389906,20462.73067111201,0.010928009146519575
29.0,931952.189898395,18876.018427452702,16487.723445797274,12212.648459441218,20471.419768913784,0.0014074970638375255
30.0,925414.7459081705,21390.553348290778,18749.946521297337,13972.22657952581,20472.527642715653,0.00018029723369938206
31.0,918040.2543767239,24210.147854403524,21304.547795364193,15972.381157496447,20472.6688160119,2.2843013727898238e-05
32.0,909736.3546044736,27362.540132772123,24184.44180716543,18243.9769045572,20472.686551031657,2.9303287689620336e-06
33.0,900405.8643192959,30875.46457492056,27424.70208626099,20821.280115056914,20472.688904465664,2.6772502344523993e-07
34.0,889947.1682997487,34775.715734877325,31062.265018952454,23742.161655946238,20472.68929047521,-1.7645707715645595e-07
35.0,878255.6502062317,39087.9195899518,35135.487314643025,27048.25413990158,20472.688749271743,4.530045701427705e-07
36.0,865225.6838562145,43833.179621836774,39683.3512633978,30785.094576314732,20472.6906822361,-1.8304206805219668e-06
37.0,850753.5873909977,49026.80380966881,44744.87015970544,35002.05131169324,20472.687327934713,2.148641940904268e-06
38.0,834740.6444850464,54676.99405666927,50357.25481443591,39752.41708533283,20472.689558515518,-5.118578431602211e-07
39.0,817097.6992526487,60781.5713911076,56555.023565548014,45093.017312174976,20472.68847852061,7.845136245745316e-07
40.0,797749.8179615869,67325.83504899812,63367.73334086148,51083.924700663294,20472.688947890172,9.799874200871369e-08
41.0,776641.3783615744,74281.05194751333,70816.84003466564,57788.040592972946,20472.689063273607,7.059465335176053e-08
42.0,753743.4859500803,81597.49842359619,78916.64296398638,65269.683512215786,20472.689150121278,4.1337392856835965e-08
43.0,729061.4454336162,89202.20054042933,87670.49054676757,73593.17428462325,20472.689194563685,2.6468158617370432e-08
44.0,702626.3999344282,97024.56421241278,97050.0064180184,82826.34021195909,20472.68922318152,1.725587716017016e-08
45.0,674482.6017382266,105033.14163372664,106965.28432246229,93046.28306075664,20472.689244827798,1.1050629923735974e-08
46.0,644818.1689004009,112972.91784848999,117444.78019274597,104291.44379967381,20472.68925868927,7.208436797819831e-09
47.0,613853.9156847016,120601.35172113076,128476.13723988575,116595.90608828739,20472.68926599439,4.713816420483996e-09
48.0,581816.08161529,127746.1761452701,139966.44420290305,129998.60876809969,20472.68926843712,2.9333882390525187e-09
49.0,548936.3314767377,134305.39804372226,151742.23534882453,144543.34586253852,20472.68926817693,1.615872510111264e-09
50.0,515451.7553140273,140247.29836849478,163549.49047268185,160278.76657695725,20472.68926783881,8.920902995078735e-10
51.0,481653.02807547833,145497.51203794903,175141.66684982833,177235.1037681163,20472.68926862799,7.28444120181119e-10
52.0,447976.47774435265,149719.68310259844,186473.22318497358,195357.9266988245,20472.68926925077,6.230604214701728e-10
53.0,414824.2247281417,152664.6098820138,197458.84320016502,214579.63291993196,20472.68926974745,5.48839146762914e-10
54.0,382532.65567937534,154215.72729184982,207939.9939579473,234838.93380066956,20472.689270157887,4.924182012509908e-10
55.0,351372.57437179354,154388.6914781951,217685.23772203567,256080.8071574677,20472.689270507934,4.5007127603249586e-10
56.0,321549.20170034573,153331.37981757245,226390.23195731596,278256.4972539563,20472.689270809446,4.277078481119651e-10
57.0,293249.76890210964,151190.3916101152,233792.31468027935,301294.83553642395,20472.6892710718,4.281580271827187e-10
58.0,266697.6149846111,147883.45526974322,239918.28817709838,325027.9522972342,20472.689271312975,4.37899935834703e-10
59.0,242025.4357475493,143440.1113528111,244772.31648799675,349289.44714010425,20472.689271538533,4.537243803827272e-10
60.0,219295.90618005616,137979.58554058155,248316.81821389328,373935.0007937169,20472.689271751955,4.733445351155444e-10
61.0,198502.28824956683,131709.33855140326,250473.48068133343,398842.20324574155,20472.689271954827,4.952161185552727e-10
62.0,179568.8281493284,124924.17756947705,251123.9811379639,423910.3238710838,20472.689272146836,5.185237529725682e-10
63.0,162423.38241488827,117819.31245586193,250277.21619368496,449007.3996632366,20472.68927232823,5.403487940411291e-10
64.0,146997.8812965271,110452.288305446,248118.9447831614,473958.1963423674,20472.689272498093,5.556745745797012e-10
65.0,133185.3632902156,102934.84526480729,244788.20550721683,498618.8966651059,20472.689272654363,5.610104386829785e-10
66.0,120867.00274047477,95393.03132040368,240395.7956652852,522871.4810010409,20472.689272795484,5.538476715887343e-10
67.0,109912.10984037555,87967.20229857275,235024.27125541068,546623.7273327206,20472.68927292041,5.326594996778201e-10
68.0,100179.23080235434,80808.75670914922,228731.6594576028,569807.6637578651,20472.689273028554,4.968684764034722e-10
69.0,91549.94139860471,73972.77189552077,221671.68493799522,592332.9124947601,20472.68927311915,4.472844242347006e-10
70.0,83910.33121637147,67480.26937489845,214014.85223678895,614121.8578987485,20472.689273192675,3.885181354021441e-10
71.0,77148.38590829045,61364.88681878995,205892.62909816162,635121.4089015075,20472.68927325043,3.2545296182214566e-10
72.0,71163.5858097988,55649.268908077516,197424.3843739846,655290.071634845,20472.689273294105,2.6236123852164306e-10
73.0,65866.90593913497,50345.06733301783,188717.38802382303,674597.9494306983,20472.689273325763,2.0290428363816872e-10
74.0,61180.815997338774,45452.94079324211,179866.81111493584,693026.7428211353,20472.68927334787,1.5013239841984992e-10
75.0,57036.20151892795,40955.8904010303,170973.58157561766,710561.637231059,20472.689273365046,8.956101335101299e-11
76.0,53364.178608830116,36836.015065310305,162128.6844487976,727198.4326036825,20472.68927337949,1.7829720202305086e-11
77.0,50104.426507817305,33092.2343088661,153372.37377536623,742958.2761345627,20472.689273387707,-2.5024580702337153e-11
78.0,47204.5693372972,29713.140394997066,144748.7131329579,757860.8878613592,20472.689273388594,-2.0870180996853142e-11
79.0,44620.06946952165,26676.366596380944,136306.96435127553,771923.9103094382,20472.689273383618,2.501087549525368e-11
80.0,42314.227527586685,23948.5871950738,128101.58751209066,785162.908491872,20472.689273376796,8.392279276091519e-11
81.0,40258.182385432534,21485.517482510022,120192.24094924337,797591.3699094392,20472.689273374734,1.0375602259749807e-10
82.0,38426.84497746628,19244.365738732566,112628.96579051971,809227.1342198813,20472.689273400225,-2.2653135926478918e-10
83.0,36788.84564707635,17224.59933779505,105399.14117733367,820114.7245643397,20472.689273455217,-1.0020311683392622e-09
84.0,35320.6428254537,15418.946415946597,98490.92186915575,830296.7996159617,20472.68927348223,-1.3905344136835984e-09
85.0,34001.9803199329,13814.112884205319,91899.91169873516,839811.305823673,20472.689273453536,-9.839677728568805e-10
86.0,32815.44332761282,12391.82277322272,85628.0970548689,848691.9475709209,20472.689273374595,1.47355971468449e-10
87.0,31746.458435356595,11128.818233283688,79683.84688240172,856968.187175674,20472.68927328402,1.454737931506603e-09
88.0,30783.293619791664,9996.859534306477,74081.91268222623,864665.244890422,20472.689273253614,1.9110931143584356e-09
89.0,29916.012736312605,8969.439754541205,68833.34247026178,871808.5157647255,20472.689274158907,-1.5629583941159465e-08
90.0,29132.78355736475,8047.458722442974,63907.43073081188,878439.6377126556,20472.689276724825,-6.640821528069575e-08
91.0,28424.39159997756,7225.607879203453,59283.55263624583,884593.758606691,20472.689277882142,-8.956960016483247e-08
92.0,27782.835251027063,6495.729392842926,54946.414183643166,890302.3318963372,20472.689276149613,-5.556610812240314e-08
93.0,27201.088466503916,5848.159579776904,50884.032888378024,895594.0297933557,20472.68927198548,2.677868405689481e-08
94.0,26673.100771513415,5271.728904816129,47087.737784119236,900494.7432717638,20472.689267787482,1.1026999232249945e-07
95.0,26193.7972602755,4753.761981166573,43552.16942283025,905027.5820678349,20472.689267892838,1.0934182536298529e-07
96.0,25758.548358256845,4285.778281608884,40266.469171345685,909216.5148953141,20472.68929347459,-4.612650126737386e-07
97.0,25362.689074486447,3866.9175420363727,37209.3450467923,913088.3590260383,20472.68931064666,-8.503209559001951e-07
98.0,25002.382616968287,3492.1033046107477,34367.34655054248,916665.4782509281,20472.68927695041,-8.528887610513884e-08
99.0,24674.20062840129,3156.3595722749697,31728.00216396617,919968.7484088144,20472.689226543185,1.063738541549903e-06
100.0,24375.11089548985,2854.9435032940182,29279.621255242306,923017.6350868421,20472.68925913181,3.104925322197187e-07
101.0,24102.375503387066,2584.2315727875484,27010.02845526188,925830.675170263,20472.6892983006,-6.20537769422011e-07
102.0,23853.53184704797,2341.000474249911,24907.56780457977,928425.210633551,20472.6892405715,7.942382185848042e-07
103.0,23626.37129911185,2122.224714793313,22961.314734390293,930817.3999831807,20472.6892685239,9.25417798820296e-08
104.0,23418.909271387398,1925.2723418634641,21160.79590812244,933022.3331742573,20472.689304369505,-8.163593106722442e-07
105.0,23229.355542028607,1747.8340541090051,19496.038095211898,935054.08307906,20472.689229590575,1.1232997865872142e-06
106.0,23056.093670333285,1587.8050953470454,17957.657189354508,936925.7547567544,20472.68928821083,-4.403233334764631e-07
107.0,22897.666117327204,1443.3556228047503,16536.75589862876,938649.5330203755,20472.68934086388,-1.8554844791408275e-06
108.0,22752.75370542166,1312.874367438637,15224.942559994934,940236.740173861,20472.689193283797,2.166557280542363e-06
109.0,22620.160312083834,1194.890895065297,14014.365484309097,941697.8940676986,20472.689240843283,8.648910451508282e-07
110.0,22498.804326006528,1088.1220905395,12897.642380606323,943042.741927373,20472.689275474822,-8.197361505193828e-08
111.0,22387.703533553136,991.428393954742,11867.85937738264,944280.3194645258,20472.689230583797,1.1900161388607258e-06
112.0,22285.96586854774,903.7863856653316,10918.561916636509,945418.9965456055,20472.689283544965,-3.198461276194634e-07
113.0,22192.781607052635,824.2927145700519,10043.723086150996,946466.5133464677,20472.689245758622,7.803260089249064e-07
114.0,22107.413134695063,752.1333793245434,9237.728167812731,947430.036028856,20472.689289311737,-5.037255111863626e-07
115.0,22029.1904677921,686.5884067011202,8495.351451817993,948316.1803926624,20472.689281026447,-2.519773565279317e-07
116.0,21957.502608882995,627.0123189817557,7811.732900457988,949131.0629385195,20472.689233157747,1.1816111014956017e-06
117.0,21891.792480039552,572.8232431748403,7182.3601661139965,949880.3348067653,20472.689303906453,-9.626585029846884e-07
118.0,21831.55330420184,523.5072157167867,6603.046594829825,950569.2036369328,20472.689248318846,7.4340214666481e-07
119.0,21776.32144846927,478.5985055912081,6069.908712073148,951202.4820665331,20472.689267333386,1.5094545084590282e-07
120.0,21725.674414973248,437.6805047519839,5579.350747010952,951784.6050269186,20472.68930634527,-1.0600410100060073e-06
121.0,21679.226541496722,400.3804256152154,5128.04400527573,952319.659822021,20472.68920559142,2.1006789730890675e-06
122.0,21636.624513364488,366.36004488219345,4712.907230058537,952811.4188989771,20472.689312717775,-1.290151464401154e-06
123.0,21597.546680823827,335.3176103463471,4331.094341467668,953263.3521169605,20472.689250401807,7.069825909053642e-07
124.0,21561.69794670824,306.97971274774306,3979.9731411016346,953678.659954945,20472.68924449744,8.930510094979967e-07
125.0,21528.808760026615,281.09984346198627,3657.113487066711,954060.2886154228,20472.689294021973,-7.010053292473348e-07
126.0,21498.632758421903,257.45604159900194,3360.2724255237285,954410.9495590803,20472.68921537508,1.860713573665701e-06
127.0,21470.943815505776,235.84684803543968,3087.3789592016947,954733.1410832981,20472.689293958952,-7.110185523037882e-07
128.0,21445.53572046255,216.09081796385706,2836.52441045842,955029.159821369,20472.689229746225,1.4122399575136065e-06
129.0,21422.218871813904,198.02299172967983,2605.947168938251,955301.1216767856,20472.689290732545,-6.142731353284174e-07
130.0,21400.820299024497,181.49441336729294,2394.025018045694,955550.9710183296,20472.689251232954,7.121709873359551e-07
131.0,21381.180990562596,166.36961016466697,2199.2617346381885,955780.4983852139,20472.689279420596,-2.4146641082798874e-07
132.0,21363.155611244423,152.5258130542777,2020.2798523207189,955991.3494393295,20472.68928405114,-3.938201709161454e-07
133.0,21346.610895274538,139.85153963372574,1855.8105487830658,956185.0377831648,20472.689233143967,1.339219514599798e-06
134.0,21331.424388222647,128.2452206584203,1704.684827629787,956362.9562439322,20472.68931955686,-1.624637529752246e-06
135.0,21317.48450276702,117.61482380746845,1565.8278489506124,956526.3836162244,20472.68920825056,2.2151765523371878e-06
136.0,21304.688050463657,107.8762568907705,1438.2488924357901,956676.497499523,20472.68930068683,-9.899849709706902e-07
137.0,21292.941267116996,98.95316900412932,1321.0374033919775,956814.3789187291,20472.68924175777,1.0719428506795172e-06
138.0,21282.1575217689,90.77587075078202,1213.3548992888468,956941.0224421659,20472.68926602561,2.196233819123341e-07
