Day,Susceptible,Exposed,Infected,Recovered,Vaccinated,Willingness
0.0,999400.0,100.0,500.0,0.0,0.0,0.4
1.0,998572.7069673418,259.68509858798325,487.4355220545375,49.10819555046327,631.0642164651441,0.23867982593051473
2.0,998019.2195703932,391.2082091072,503.567518720841,98.44013639900301,987.5645653797333,0.12733591275023456
3.0,997627.9019235611,508.9691339910711,541.634531495171,150.5347816073512,1170.959629345288,0.06300132877722289
4.0,997312.4682843358,622.5815522067064,597.9574476642331,207.37208462227193,1259.620631171025,0.029760160919810853
5.0,997018.7168412289,739.0009027630063,670.7210943653145,270.6725753792056,1300.8885862636673,0.01367792905200625
6.0,996715.331409831,863.521420600292,759.4268993555011,342.04630925899016,1319.6739609543713,0.0061762331187355315
7.0,996383.7765006347,1000.4723108850951,864.5288568310949,423.10357461139046,1328.11875703772,0.0027439413117362355
8.0,996011.722172417,1153.6874484612324,987.2093428655795,515.5374310286691,1331.8436052275551,0.0012072934715088792
9.0,995589.2588737814,1326.833436785153,1129.2462486402915,621.1900025801942,1333.4714382129214,0.0005284899096102394
10.0,995107.1262294747,1523.6356113215384,1292.9486988029005,742.1082063183865,1334.1812540824385,0.0002221292346628689
11.0,994555.6957448904,1748.0474271529256,1481.135081635978,880.5953251506703,1334.5264211701237,0.0001360882742069008
12.0,993924.4594745277,2004.3914589466065,1697.1407396984694,1039.2639626657515,1334.7443641614611,8.532185577401116e-05
13.0,993201.7160573107,2297.4682556590064,1944.846434124904,1221.0854618738908,1334.8837910315224,5.208595722467159e-05
14.0,992374.2326381281,2632.6166068163616,2228.7486624883304,1429.4386187670195,1334.963473800288,3.2773826580823474e-05
15.0,991426.8485824709,3015.9439600193073,2553.9901219995472,1668.2068254851035,1335.0105100250978,2.1156563570132593e-05
16.0,990342.3607472128,3454.3416902571603,2926.4378155560225,1941.8150664602779,1335.0446805137913,1.2482493555544014e-05
17.0,989101.3095151915,3955.5139466869737,3352.8181677852967,2255.294180444443,1335.0641898918307,7.444886412590845e-06
18.0,987681.4524868594,4528.250139285834,3840.7985964231893,2614.424658164179,1335.07411926744,4.849637650963851e-06
19.0,986057.5720144662,5182.491127836534,4399.06037942139,3025.794752023223,1335.0817262527619,2.742469745006907e-06
20.0,984201.1367378979,5929.382065502145,5037.4877378198335,3496.9083078525964,1335.0851509276213,1.063215594941502e-06
21.0,982079.8069998471,6781.488461159047,5767.282930489353,4036.3352201512635,1335.08638835337,-7.332702061756886e-07
22.0,979657.0822172435,7752.891259237724,6601.11094802498,4653.830693024288,1335.0848824695488,1.2420305843530934e-06
23.0,976891.8183469748,8859.323416563198,7553.272830340845,5360.499670426501,1335.0857356947527,1.2360077485896682e-07
24.0,973737.7889713899,10118.288180697804,8639.871452571502,6168.964591873211,1335.0868034676896,-1.3016730712890375e-06
25.0,970143.2044339314,11549.165438349,9878.98877165258,7093.555547053486,1335.0858090137149,-1.6057442916819903e-07
26.0,966050.2435479028,13173.290713175817,11290.862761378483,8150.518061642135,1335.0849159008676,1.2142384043762835e-06
