Day,Susceptible,Exposed,Infected,Recovered,Vaccinated,Willingness
0.0,999400.0,100.0,500.0,0.0,0.0,0.4
1.0,998572.2595319488,259.68516002989327,487.4354658070501,49.10820823262391,631.5116339817407,0.23908224782793155
2.0,998017.8265538417,391.20801863733857,503.5674992123991,98.44013540501257,988.9577929036484,0.12782924053479733
3.0,997625.5979756023,508.96864741073057,541.6344234244033,150.53478183709268,1173.264171725642,0.0634019996890606
4.0,997309.4990779199,622.580481926017,597.9572438417551,207.37206048321454,1262.591135829151,0.030030817351058288
5.0,997015.3231536624,738.9990734272362,670.7206998074722,270.67250536269967,1304.2845677402042,0.013843917719659954
6.0,996711.6808692053,863.5188809022213,759.4260718883432,342.0461939715976,1323.32798403259,0.006270450971898888
7.0,996379.9859403467,1000.4687442783663,864.5275320547032,423.10335391920876,1331.9144294010787,0.002796231694536415
8.0,996007.8566012637,1153.6826049534097,987.2073692082969,515.5370401191678,1335.7163844554884,0.0012356656418179546
9.0,995585.3545654601,1326.827023352643,1129.2434245197453,621.1893505536871,1337.3856361138503,0.0005418097718927067
10.0,995103.2063693523,1523.627526745231,1292.9447133040399,742.1072403772895,1338.1141502211951,0.0002235104675076561
11.0,994551.4336366189,1748.0369371639772,1481.1297334310948,880.5938394770985,1338.8058533090345,0.0006247676656193878
12.0,993917.8166167724,2004.3718198810998,1697.1341379077867,1039.2599129942573,1341.4175124445744,0.0023858799763502763
13.0,993185.3315215196,2297.4256152129014,1944.8422037584921,1221.076899186032,1351.3237603232635,0.00899555278289284
14.0,992321.0824557561,2632.566700725253,2228.734922355265,1429.4337962479772,1388.1821249155932,0.03305028129841627
15.0,991243.6382406489,3015.8136009598584,2553.950861481941,1668.200459205375,1518.3968377042443,0.11336654319010232
16.0,989755.5441576269,3453.8355813221647,2926.3488585752743,1941.7959571261258,1922.4754453497144,0.32152090098116193
17.0,987569.2707151052,3953.8684496619912,3352.555694577825,2255.26300273951,2869.042137915764,0.6369168550990554
18.0,984646.9503512145,4523.75222132942,3839.999002154031,2614.347233774788,4374.951191527483,0.8651184023819357
19.0,981220.9338488085,5172.379733071095,4396.986259524145,3025.5797710804136,6184.120387516149,0.9587877780553722
20.0,977464.0901843914,5909.956127802194,5032.852606185536,3496.3724875199864,8096.7285941011805,0.9881759408785294
21.0,973435.4610689783,6748.004396222144,5758.1152317870365,4035.1289914325635,10023.290311580255,0.9820482137194309
