Day,Susceptible,Exposed,Infected,Recovered,Vaccinated,Willingness
0.0,999400.0,100.0,500.0,0.0,0.0,0.4
1.0,998508.9117303748,259.6906293753295,487.42955205326984,49.10952660571424,694.8585615909996,0.2977114025460192
2.0,997806.8983757407,391.18070128030445,503.5643142953246,98.44008975966429,1199.9165189240305,0.21132160789936463
3.0,997247.3243346693,509.001455557191,541.5545974703306,150.54973385220478,1551.5698784510362,0.14405635657573185
4.0,996785.0990683857,622.4635512018219,597.8911076111069,207.37624171936585,1787.170031082128,0.09505209974797996
5.0,996379.7623495524,738.6169143025669,670.6981869522103,270.6522276988995,1940.2703214939527,0.06124398092393692
6.0,995997.192619763,863.0275250977031,759.3093643972612,342.0225946295536,2038.4478961125847,0.03865962722406852
7.0,995613.3028108006,999.7585699749174,864.3274882696878,423.05931873047547,2099.5518122243157,0.024109597474503162
8.0,995207.1874625273,1152.7500785495135,986.8646836661884,515.4679387723309,2137.7298364846683,0.014815844271178423
9.0,994763.7222975502,1325.5875524728651,1128.7330788504928,621.0762051829329,2160.880865943555,0.009057101568910346
10.0,994268.8331115431,1522.0263033874573,1292.2131428641978,741.9329508356717,2174.9944913695267,0.0054300645235493255
11.0,993709.8376448111,1745.9883078654277,1480.1220015936567,880.3324574749158,2183.719588254833,0.00361501761860641
12.0,993073.6541229171,2001.7845683399275,1695.7825363112927,1038.881817714046,2189.896954717659,0.002661504041390983
13.0,992347.7895737651,2294.187983826196,1943.0650653037821,1220.542683340756,2194.414693764068,0.0019261005194869676
14.0,991518.6338179656,2628.5596487152593,2226.4394902785075,1428.6970313148595,2197.670011725774,0.0013858560459330998
15.0,990570.7762239589,3010.9659427707315,2551.0279672926818,1667.2107613006497,2200.019104676958,0.0009884153837071497
16.0,989486.9631501905,3448.1907768841597,2922.695082983605,1940.4733502799622,2201.6776396616897,0.0007026317550481044
17.0,988247.4995299142,3947.9824277490534,3348.1476363509933,2253.5347951540134,2202.8356108317203,0.0004995558398485332
18.0,986830.0979432757,4519.107833927436,3834.981934683603,2612.146660888401,2203.6656272248397,0.00035127751412316466
19.0,985209.6073505325,5171.407394223136,4391.871805507773,3022.86565675973,2204.247792976781,0.00024540259222767964
20.0,983357.4954723043,5916.0045563629765,5028.659103146097,3493.1831765087018,2204.6576916779713,0.0001769524975000324
