Day,Susceptible,Exposed,Infected,Recovered,Vaccinated,Willingness
0.0,999400.0,100.0,500.0,0.0,0.0,0.4
1.0,998616.5391480639,259.6569927419903,487.45402577224655,49.10395736742648,587.2458760543981,0.20006617213400033
2.0,998149.4308254293,391.2351385724855,503.56439844946544,98.44137423948388,857.3282633092892,0.08485798298017139
3.0,997831.6130788542,509.0306931578842,541.6350633259678,150.53700759925786,967.184157062671,0.03280468369142199
4.0,997563.2715645668,622.6827996128291,597.9729537300559,207.37512357024212,1008.6975585199991,0.012105822028184868
5.0,997295.5868659341,739.1554988733131,670.7586959616305,270.67836030981346,1023.8205789210731,0.004357649589636315
6.0,997005.4826078751,863.7419305402011,759.4959448296077,342.05749422199466,1029.2220225329863,0.0015410785709913965
7.0,996680.3438669083,1000.7716919015038,864.6408686939566,423.1236543348642,1031.1199181612621,0.0005372631822534367
8.0,996311.1910059499,1154.0832297657785,987.3766006024503,515.5713646930486,1031.7777989887406,0.00018480023752715847
9.0,995889.9229274932,1327.346171635256,1129.4836486488398,621.2441197035932,1032.0031325190278,6.258128278906032e-05
10.0,995408.1682296098,1524.2895009428994,1293.2742258271228,742.1904041408998,1032.0776394791583,2.003700643756856e-05
11.0,994856.7307206669,1748.8711224562637,1481.5701214385892,880.7152860744224,1032.112749363713,1.97960732061295e-05
12.0,994225.2823894267,2005.4163674095412,1697.710545573902,1039.4324352197718,1032.1582623699642,2.6220289967107305e-05
13.0,993502.1583021857,2298.722040384419,1945.5869706886556,1221.3145670503168,1032.2181196908416,3.430850525829074e-05
14.0,992674.0698693667,2634.1903937338293,2229.685733649159,1429.7581136437718,1032.2958896064838,4.435271933476964e-05
15.0,991725.9328819172,3017.8815111610143,2555.159476990555,1668.630416599316,1032.395713331754,5.6657857139899025e-05
16.0,990640.5274517584,3456.6813526881997,2927.9051648204772,1942.3637116315203,1032.5223191012583,7.15285039279913e-05
17.0,989398.2953292349,3958.366699902134,3354.644378987976,2256.0125820519374,1032.681009822901,8.926030786295384e-05
18.0,987977.0228972035,4531.710379329132,3843.042949196086,2615.3461734071743,1032.8776008639873,0.00011012490621717223
19.0,986351.446962366,5186.656495462405,4401.814625793466,3026.963546492688,1033.11836988538,0.00013435654617595264
20.0,984492.970116283,5934.38863568829,5040.852473531657,3498.383407190674,1033.4053673062447,0.00012886744024542457
21.0,982369.4582961313,6787.487379782246,5771.372842494963,4038.181806611121,1033.4996749801687,1.0669763341321118e-05
22.0,979944.2410607241,7760.059311994472,6606.063546640384,4656.128524203397,1033.5075564374577,9.094439402211124e-07
23.0,977176.0372672203,8867.864519151923,7559.247723189456,5363.34236963853,1033.5081207996507,2.0677957054513442e-07
24.0,974018.5352255325,10128.43846120269,8647.055041194175,6172.463317934112,1033.5079541363723,4.2012413190050363e-07
25.0,970419.8543134215,11561.197033857059,9887.598020864742,7097.842249652485,1033.508382203973,-2.0588299039705488e-07
26.0,966322.082397031,13187.512671332322,11301.149308502372,8155.74727617992,1033.5083469540743,-1.3565678645039047e-07
27.0,961660.8371358472,15030.75250676537,12910.312857158737,9364.589626474948,1033.5078737534968,8.206217982582525e-07
28.0,956364.8978088949,17116.25076146016,14740.18029458321,10745.16370898513,1033.5074260764713,1.7379648924798832e-06
29.0,950355.9278689184,19471.202232537697,16818.459656655945,12320.90306476985,1033.5071771180226,2.2620090570936414e-06
30.0,943548.3414671007,22124.442390303284,19175.561300028126,14118.146703302358,1033.508139265388,2.8604934807576346e-07
31.0,935849.3777112907,25106.082448665642,21844.6203757229,16166.41099249651,1033.508471824025,-4.047821835135499e-07
32.0,927159.440944152,28446.960637693035,24861.43048085119,18498.659749306873,1033.5081879967502,1.9213234876444063e-07
33.0,917372.80602189,32177.866488409534,28264.25791571851,21151.561936936418,1033.5076370453157,1.371774138992868e-06
34.0,906378.7762034028,36328.49251714378,32093.500327398302,24165.72327972771,1033.5076723271857,1.3099892426342427e-06
35.0,894063.3983137108,40926.070455381705,36391.148166900704,27585.874603848646,1033.5084601578237,-4.0382154206669967e-07
36.0,880311.8423909562,45993.64990264183,41200.00499926451,31460.993716537436,1033.5089905996558,-1.5975804840211384e-06
37.0,865011.5350408866,51548.002791248735,46562.617627211854,35844.33599125405,1033.5085493984554,-6.179994622658788e-07
