Day,Susceptible,Exposed,Infected,Recovered,Vaccinated,Willingness
0.0,999400.0,100.0,500.0,0.0,0.0,0.4
1.0,998492.0483832343,259.68964673642506,487.42943529902146,49.109540796297075,711.7229939338956,0.3138391960747202
2.0,997746.3435076987,391.17300514370993,503.56352454711805,98.44006111921243,1260.4799014911569,0.23794337606387855
3.0,997128.7248563337,508.9769824009128,541.551156308907,150.5494890556227,1670.197515900854,0.17497855366469822
4.0,996604.8550311252,622.4104017094611,597.8805638307358,207.37539329265567,1967.4786100418255,0.12536545913848296
5.0,996142.1371604778,738.5232289175991,670.6721295739687,270.6503078977449,2178.0171731327505,0.08794237813401937
6.0,995710.9394018739,862.9322962621793,759.2256399465389,342.02594037870773,2324.8767215386665,0.06056547978663229
7.0,995288.4875676684,999.5197174429379,864.2442449545823,423.0480351816354,2424.7004347522625,0.041181651361353724
8.0,994853.277310766,1152.3488328408716,986.7647107735088,515.4389216943007,2492.1702239251736,0.027704099234929662
9.0,994387.8538754103,1325.0776935698832,1128.5505914871958,621.0348493823343,2537.4829901502717,0.01845172812548849
10.0,993877.488840689,1521.3553998647305,1291.9365091428417,741.8682566761697,2567.350993627267,0.012072602065719275
11.0,993303.1462420211,1745.119460850393,1479.7248220250253,880.2348964463063,2591.774578657034,0.013366928060904257
12.0,992644.6847772216,2000.6611851582588,1695.2335103539172,1038.7365522800465,2620.683974985964,0.015802832066924077
13.0,991889.515246701,2293.1679174039473,1942.1436162990772,1220.4301060310595,2654.743113564762,0.01858808536855922
14.0,991024.0912938633,2627.701804852508,2224.9424065990124,1428.5925037699317,2694.6719909150756,0.021755147167892182
15.0,990033.1013644732,3009.661310481039,2549.0379231798124,1666.9471027823183,2741.252299083408,0.025336764292943147
16.0,988898.5724629293,3445.712979246884,2920.4793740029936,1939.922771779496,2795.3124120411776,0.029363518620055352
17.0,987599.8701522637,3943.7914380876346,3345.9571330654962,2252.6538908983594,2857.727385684717,0.0338638270738951
18.0,986113.6985541424,4513.099395921126,3832.802740399688,2610.9803517014234,2929.4189578352734,0.038863941627451756
